customer_id,name,gender,age,grade,region,signup_date,income_level,credit_score,churn
8576,최도윤,F,32,Gold,세종,2024-07-17,Low,689,0
8577,한지유,M,59,Silver,인천,2020-10-27,High,671,0
8578,임수아,M,31,Silver,경상,2024-05-16,Low,592,0
8579,권지아,M,61,Silver,충청,2021-02-11,Medium,638,0
8580,최지우,F,61,Bronze,강원,2022-10-20,Medium,586,0
8581,김지우,M,32,Gold,인천,2022-09-07,Medium,737,0
8582,신하은,M,46,Bronze,강원,2024-03-23,High,648,0
8583,최선우,F,41,Bronze,인천,2023-06-10,Low,479,0
8584,장민준,F,52,Bronze,제주,2024-10-05,High,673,0
8585,임민준,F,44,Gold,광주,2020-02-17,Medium,742,0
8586,장도윤,M,49,Silver,부산,2021-03-22,Medium,731,0
8587,정서연,F,61,Bronze,부산,2024-08-02,Medium,585,0
8588,최우진,F,21,Silver,제주,2022-12-13,Low,577,0
8589,최우진,M,30,Silver,대구,2022-10-18,Low,567,0
8590,김예준,F,36,Bronze,강원,2022-01-17,Low,513,0
8591,신다은,F,52,Silver,대전,2024-03-13,Low,583,1
8592,신서연,M,26,Silver,부산,2022-05-12,High,717,0
8593,최다은,M,64,Bronze,경상,2021-10-18,Medium,530,1
8594,정지호,F,31,Bronze,경상,2023-01-07,Medium,619,0
8595,강민준,F,27,Gold,전라,2023-02-10,High,781,0
8596,오서연,M,60,VIP,경기,2023-10-06,High,764,0
8597,김지아,F,66,Gold,강원,2020-07-27,Medium,725,0
8598,김선우,M,22,Bronze,대전,2023-12-05,Medium,526,1
8599,이진우,F,29,Silver,대구,2023-12-22,Medium,623,0
8600,정다은,F,55,Gold,경상,2024-09-23,High,820,0
8601,정지유,F,28,Gold,광주,2020-03-29,High,767,0
8602,조선우,F,63,Silver,세종,2022-07-27,Low,584,0
8603,이진우,M,23,Gold,세종,2022-04-02,High,695,0
8604,신주원,F,66,Gold,전라,2023-11-02,Medium,692,0
8605,조주원,M,25,Silver,제주,2022-01-03,Medium,689,0
8606,신수빈,F,30,Bronze,충청,2023-08-24,High,722,0
8607,임우진,F,41,Bronze,부산,2023-07-05,Low,560,1
8608,이도윤,F,29,Bronze,세종,2020-05-28,Low,537,0
8609,임시우,F,62,Silver,전라,2023-02-08,Medium,631,0
8610,황지유,M,59,Gold,경기,2020-07-30,High,750,0
8611,조지아,F,64,Gold,강원,2021-10-25,High,720,0
8612,권민준,F,68,Bronze,세종,2021-09-21,High,570,0
8613,오민준,M,50,Silver,경기,2024-02-16,Medium,644,1
8614,권다은,F,62,Gold,인천,2021-04-20,Medium,751,0
8615,장다은,M,43,Silver,강원,2022-01-02,Medium,688,0
8616,신은서,M,59,Silver,세종,2020-06-16,Medium,673,0
8617,정하은,F,53,Silver,대구,2023-11-11,Medium,628,0
8618,황도윤,M,62,Bronze,서울,2020-02-05,Low,494,0
8619,최지유,M,41,Bronze,제주,2020-08-05,High,578,1
8620,황주원,F,21,Gold,경상,2023-11-05,High,768,0
8621,최민준,M,61,Bronze,세종,2023-07-27,Medium,589,0
8622,한지우,M,29,Silver,부산,2021-02-15,Low,592,0
8623,정수아,M,27,Bronze,서울,2023-01-11,Low,536,1
8624,정하은,M,66,Silver,서울,2020-11-26,Low,523,0
8625,권주원,F,41,Bronze,강원,2022-03-01,High,588,0
8626,박민준,F,29,Bronze,대구,2023-01-02,Low,502,0
8627,황민준,M,68,Silver,광주,2021-02-03,Low,485,1
8628,김도윤,M,54,Silver,강원,2020-05-07,Medium,695,0
8629,강하은,F,49,Bronze,대전,2024-08-23,Low,568,1
8630,윤지우,M,58,VIP,전라,2024-12-09,High,843,0
8631,장지유,M,48,Gold,제주,2020-06-07,High,860,0
8632,이시우,F,35,Silver,세종,2022-03-29,Medium,651,0
8633,오수빈,F,39,Bronze,경상,2022-07-27,Medium,700,0
8634,오지아,F,51,Gold,서울,2023-10-23,High,786,0
8635,윤예준,M,50,Bronze,부산,2020-10-10,Low,505,0
8636,신서윤,F,43,Gold,광주,2023-02-07,Medium,819,0
8637,김하은,M,57,Silver,서울,2023-06-06,High,702,0
8638,권진우,M,20,Bronze,경기,2023-05-17,Low,474,0
8639,최진우,F,55,Bronze,부산,2021-09-17,High,647,0
8640,윤다은,M,54,Bronze,세종,2020-12-26,Low,545,0
8641,김우진,F,40,Gold,광주,2023-01-21,Low,679,0
8642,김서윤,F,36,Bronze,전라,2024-04-17,Low,487,0
8643,권우진,F,38,Gold,광주,2022-10-01,Medium,782,1
8644,권지우,M,37,Silver,강원,2020-11-24,Low,602,0
8645,박지호,M,65,Bronze,경기,2024-09-24,Low,442,0
8646,장서윤,M,45,Silver,인천,2021-05-20,Medium,653,0
8647,임지아,M,46,Gold,세종,2024-07-24,High,813,0
8648,최지유,F,33,Bronze,강원,2024-10-07,Low,543,0
8649,정지아,F,58,VIP,강원,2022-12-12,High,754,0
8650,권채원,M,26,Bronze,세종,2022-07-26,High,681,0
8651,오채원,F,43,Silver,대전,2022-01-11,Low,630,0
8652,정지호,F,68,VIP,세종,2020-08-13,Medium,758,0
8653,이민준,F,39,Gold,경상,2024-06-11,Medium,741,0
8654,정진우,F,64,Silver,인천,2024-06-01,High,707,0
8655,오수빈,M,48,Silver,광주,2024-12-27,Medium,807,0
8656,한은서,M,63,Bronze,강원,2023-04-21,Low,462,1
8657,신주원,F,57,Bronze,제주,2020-04-28,Low,517,0
8658,윤선우,F,29,Silver,대전,2024-05-28,High,738,0
8659,강서연,M,54,Silver,광주,2020-01-27,Medium,747,0
8660,신은서,M,61,Silver,제주,2022-04-11,High,680,0
8661,오시우,M,63,Silver,세종,2020-02-11,Medium,683,1
8662,박예준,M,50,Bronze,전라,2022-04-19,Low,523,0
8663,박지유,M,61,Silver,세종,2022-06-10,High,619,0
8664,오수빈,M,67,Bronze,충청,2021-04-15,High,560,0
8665,신시우,F,23,Silver,충청,2023-04-17,High,639,0
8666,정지아,M,32,Silver,강원,2024-07-25,Medium,642,0
8667,조주원,M,64,Gold,경기,2024-04-17,High,721,0
8668,박주원,M,63,Gold,대전,2020-06-03,High,768,0
8669,임선우,F,45,Bronze,경기,2020-01-11,Medium,619,0
8670,김수아,M,39,Bronze,부산,2024-04-23,Low,512,1
8671,윤지아,M,29,Gold,광주,2023-04-08,Medium,766,0
8672,신진우,M,32,Silver,전라,2022-06-27,Medium,673,0
8673,임도윤,M,48,Bronze,강원,2020-05-01,Medium,600,0
8674,박시우,M,51,Bronze,전라,2024-09-28,Low,620,0
8675,이우진,M,25,Bronze,경상,2022-11-20,Low,486,0
8676,정서윤,M,66,Gold,인천,2020-07-13,Medium,723,0
8677,오서윤,M,57,Gold,광주,2021-09-28,Low,593,0
8678,정수아,M,31,Gold,광주,2023-04-21,Medium,721,0
8679,황지아,M,29,Bronze,대구,2021-08-21,Low,508,1
8680,윤선우,M,21,Silver,서울,2024-09-13,Medium,584,0
8681,한은서,F,66,Bronze,경상,2023-01-12,Low,528,0
8682,최우진,F,57,Gold,경기,2024-02-20,Low,677,0
8683,장지유,M,40,Bronze,부산,2021-08-14,Low,505,0
8684,정지호,F,38,Bronze,서울,2024-12-26,Low,569,0
8685,윤시우,F,40,Silver,제주,2022-09-27,Medium,712,0
8686,오도윤,M,34,Bronze,서울,2020-01-11,Medium,581,0
8687,임채원,M,31,Bronze,충청,2023-03-20,Medium,589,0
8688,신예준,M,54,Bronze,광주,2022-06-18,Low,477,0
8689,정지우,M,49,Silver,강원,2021-10-09,High,768,0
8690,황지아,F,43,Silver,부산,2024-03-28,Low,572,0
8691,권우진,F,60,Bronze,경기,2020-12-31,Medium,502,0
8692,신하은,M,37,Bronze,대구,2020-08-05,Low,503,0
8693,장지우,M,25,Bronze,경기,2024-03-22,Low,520,0
8694,권민준,F,23,Silver,제주,2022-02-02,Medium,615,0
8695,최도윤,F,26,Bronze,서울,2020-02-19,Low,559,1
8696,한수빈,F,20,Silver,충청,2020-11-15,Low,584,0
8697,정시우,F,66,VIP,세종,2021-05-30,High,796,0
8698,황은서,F,62,Bronze,강원,2023-04-01,Medium,545,0
8699,임하은,F,21,VIP,대전,2023-03-10,High,787,0
8700,김지호,F,28,Bronze,광주,2020-04-17,Low,476,0
8701,신도윤,F,27,Bronze,경상,2022-06-06,Medium,605,1
8702,정도윤,F,49,Bronze,광주,2023-08-13,Low,531,0
8703,한지호,F,35,Bronze,전라,2021-09-07,Low,541,1
8704,장지유,M,27,Gold,세종,2021-06-16,Low,675,0
8705,오하은,F,29,Silver,제주,2023-07-02,Medium,682,0
8706,한채원,M,41,Bronze,충청,2023-03-15,Low,617,0
8707,황지호,F,69,Silver,광주,2022-03-18,Medium,594,0
8708,김서윤,F,60,Silver,제주,2023-12-02,Medium,623,0
8709,조수빈,M,34,Silver,제주,2020-08-26,High,659,0
8710,김서윤,M,46,Silver,경상,2020-02-06,High,674,0
8711,최지호,M,54,Silver,강원,2024-10-22,Medium,652,0
8712,김선우,F,42,Gold,서울,2022-07-18,Medium,764,0
8713,조서연,M,42,Bronze,부산,2022-08-30,Low,551,0
8714,한예준,M,63,Bronze,인천,2024-10-16,Medium,564,1
8715,장지유,F,69,Silver,세종,2023-04-22,Low,540,0
8716,김선우,F,30,Bronze,인천,2022-12-09,Medium,662,0
8717,장지우,F,29,Silver,서울,2022-02-11,Medium,618,0
8718,황은서,F,50,Gold,인천,2024-08-05,Low,684,0
8719,오은서,F,52,Bronze,대전,2022-11-03,Low,530,0
8720,한은서,M,40,Bronze,강원,2022-03-20,Low,583,0
8721,오지아,M,58,Silver,경기,2023-07-04,Medium,678,0
8722,조주원,M,54,Bronze,인천,2022-01-06,Low,553,0
8723,강도윤,F,24,Silver,광주,2023-05-27,Medium,614,0
8724,임은서,F,34,Gold,강원,2023-03-26,Low,681,0
8725,권지유,M,22,Silver,강원,2024-01-18,Low,553,0
8726,권수아,M,47,Silver,충청,2020-07-31,Medium,626,0
8727,이선우,F,59,Silver,광주,2023-09-27,Medium,599,1
8728,황주원,F,66,Gold,전라,2020-04-03,Medium,608,0
8729,장예준,M,35,Bronze,제주,2024-12-11,Low,546,1
8730,한진우,F,22,Bronze,대구,2021-09-18,Low,570,0
8731,강서연,M,67,Bronze,서울,2021-01-31,High,520,0
8732,장지아,M,68,Silver,대구,2022-12-13,Medium,610,0
8733,조도윤,F,58,Bronze,부산,2021-08-21,Low,534,0
8734,황수아,F,24,Gold,세종,2020-02-03,Medium,661,0
8735,최우진,M,68,Bronze,대구,2020-05-15,Medium,563,1
8736,오서연,F,53,Gold,경상,2024-01-29,High,817,0
8737,황채원,F,61,Silver,서울,2024-05-03,Low,631,0
8738,김지유,M,61,Gold,서울,2024-12-11,High,710,1
8739,장지우,F,20,Bronze,인천,2020-05-07,Low,519,0
8740,권수빈,F,20,Bronze,충청,2020-03-23,Low,517,0
8741,박수아,M,46,Bronze,대전,2021-04-02,Low,514,1
8742,한시우,M,65,Silver,전라,2021-08-24,Low,577,0
8743,권은서,M,28,VIP,경기,2021-04-11,High,866,0
8744,권채원,F,63,Bronze,광주,2023-03-08,Medium,510,0
8745,황하은,M,64,Bronze,서울,2020-09-11,Low,439,1
8746,이채원,F,29,Gold,경상,2021-10-28,Medium,730,0
8747,한선우,F,50,Bronze,대전,2023-08-04,Low,509,0
8748,이다은,F,44,Silver,인천,2023-10-08,Low,592,0
8749,권지호,F,62,Gold,광주,2021-11-03,Medium,759,0
8750,윤민준,M,38,Bronze,경기,2022-09-20,Low,507,0
8751,윤도윤,M,26,Bronze,강원,2023-07-05,Medium,587,0
8752,장우진,F,41,Silver,경기,2022-05-10,High,724,0
8753,한은서,F,56,Silver,인천,2021-12-12,Medium,630,0
8754,윤민준,F,29,VIP,경상,2022-03-05,High,849,0
8755,임도윤,F,37,VIP,서울,2024-02-06,High,832,0
8756,장지우,M,61,Silver,대구,2024-10-21,Low,629,0
8757,한채원,M,20,Silver,충청,2023-11-27,Medium,631,0
8758,이수빈,M,32,Silver,전라,2023-04-23,Medium,639,0
8759,임지호,M,31,Bronze,부산,2023-05-08,Low,463,1
8760,정진우,F,20,Silver,광주,2021-08-17,Medium,636,0
8761,권서윤,M,35,Bronze,대구,2020-03-02,Low,469,0
8762,임도윤,F,39,Bronze,강원,2020-10-22,Medium,618,0
8763,장서윤,F,42,Silver,강원,2022-07-15,Medium,697,0
8764,이서연,F,27,Bronze,경기,2021-09-20,Medium,539,0
8765,임은서,M,33,Bronze,강원,2022-02-10,Low,517,0
8766,최예준,M,61,Silver,강원,2021-11-09,Low,616,0
8767,황진우,M,26,Bronze,대구,2024-09-23,Medium,529,1
8768,장채원,M,43,VIP,세종,2021-09-09,High,903,0
8769,박지아,F,24,Bronze,경상,2022-06-19,Low,482,1
8770,신우진,M,23,Gold,전라,2020-09-30,Low,612,0
8771,이주원,M,53,Silver,인천,2021-07-26,Medium,679,0
8772,오선우,M,47,Bronze,서울,2024-01-09,Low,486,0
8773,임선우,F,66,Bronze,광주,2023-08-14,Medium,470,1
8774,신예준,M,49,Bronze,경상,2020-12-09,Low,515,0
8775,이수빈,M,33,Silver,세종,2024-05-17,Low,625,0
8776,최예준,M,47,Bronze,대전,2024-10-04,Low,574,0
8777,신시우,F,54,Silver,대구,2023-06-02,Medium,639,0
8778,김채원,M,37,Bronze,강원,2020-03-04,Low,542,1
8779,윤지아,M,41,Bronze,전라,2022-01-14,Medium,612,1
8780,윤시우,M,69,Silver,서울,2024-07-21,Medium,679,0
8781,김진우,M,42,VIP,전라,2021-03-07,Medium,836,0
8782,권주원,M,43,VIP,인천,2024-12-15,Medium,795,0
8783,신진우,M,41,Bronze,전라,2024-01-20,Low,542,0
8784,강시우,M,53,Bronze,전라,2020-10-05,Low,547,1
8785,한선우,F,22,Gold,경기,2024-11-02,High,730,0
8786,임서윤,M,29,Bronze,충청,2023-10-26,Low,492,0
8787,오시우,F,41,Gold,인천,2020-10-26,Medium,700,0
8788,권주원,F,47,VIP,세종,2023-11-30,High,807,0
8789,한지우,M,49,VIP,세종,2020-07-29,High,818,0
8790,오수아,M,25,Gold,충청,2023-04-09,Medium,662,0
8791,장채원,M,42,Silver,부산,2020-06-03,Low,583,0
8792,신주원,F,52,Bronze,대구,2022-03-20,Medium,562,0
8793,조도윤,F,21,Silver,광주,2023-09-07,High,656,0
8794,장지우,F,62,VIP,강원,2022-01-16,Medium,810,0
8795,이지유,F,56,Bronze,세종,2023-11-16,Low,463,1
8796,정채원,F,33,Silver,인천,2021-11-29,Medium,687,0
8797,박선우,M,61,Gold,인천,2022-05-12,High,707,0
8798,황지아,M,40,Silver,대전,2023-11-17,Low,580,0
8799,윤우진,M,68,Silver,서울,2020-07-23,Medium,578,1
8800,김은서,F,47,Bronze,서울,2020-11-30,Low,510,0
8801,조채원,F,35,Silver,경상,2023-09-11,Medium,591,0
8802,강주원,M,62,Silver,경기,2021-06-27,Medium,615,0
8803,박수아,F,42,Gold,광주,2020-07-27,High,759,0
8804,조채원,F,35,VIP,강원,2020-01-14,High,808,0
8805,장지호,M,66,Silver,인천,2024-10-03,Medium,608,1
8806,이지호,F,47,Bronze,대전,2021-04-27,Low,541,1
8807,오지호,M,66,Bronze,강원,2021-07-01,Low,446,0
8808,최은서,M,53,Gold,인천,2021-05-27,High,837,0
8809,윤예준,F,57,Bronze,대구,2023-01-27,Medium,600,1
8810,이지아,F,30,Bronze,세종,2023-09-05,Low,528,0
8811,최민준,F,32,Bronze,경기,2024-04-20,Low,538,0
8812,김진우,M,24,Bronze,경상,2022-04-21,Low,553,0
8813,윤수아,F,64,Silver,충청,2023-06-17,Medium,673,0
8814,이채원,F,38,Gold,제주,2020-06-10,Medium,704,0
8815,강진우,F,32,Bronze,광주,2021-07-05,Low,510,0
8816,한민준,M,51,Gold,충청,2021-12-13,Low,653,0
8817,조수빈,M,51,Bronze,서울,2020-08-04,Medium,654,1
8818,박다은,M,68,Bronze,대전,2024-11-24,Medium,510,1
8819,오다은,F,24,Bronze,제주,2020-03-29,Medium,569,0
8820,황다은,F,39,Bronze,광주,2021-09-18,Low,571,0
8821,한서연,M,40,Gold,전라,2020-01-23,Medium,684,0
8822,강선우,M,56,Silver,강원,2024-03-27,Medium,629,0
8823,오예준,F,40,Silver,경기,2021-08-03,Medium,617,0
8824,오우진,M,29,Silver,강원,2023-08-09,Low,643,0
8825,이시우,M,51,Silver,전라,2021-11-03,Medium,721,0
8826,정도윤,M,50,Bronze,세종,2023-12-08,Medium,637,0
8827,조선우,M,58,Bronze,인천,2021-06-29,Medium,635,0
8828,임서연,M,44,VIP,세종,2020-01-27,Medium,738,0
8829,조지우,F,21,Silver,인천,2023-02-19,Medium,636,1
8830,한진우,M,50,Gold,강원,2021-10-21,High,735,0
8831,권서윤,F,51,VIP,인천,2023-12-31,Low,734,0
8832,강다은,M,43,Silver,부산,2024-01-21,High,693,0
8833,최예준,M,58,Silver,제주,2022-02-22,Medium,678,0
8834,장시우,M,59,Bronze,강원,2020-12-05,Medium,580,0
8835,한우진,M,46,Silver,충청,2021-11-19,Medium,568,0
8836,김우진,M,60,Silver,대구,2021-05-30,High,704,0
8837,조수빈,F,39,Silver,전라,2024-08-04,Medium,641,0
8838,황우진,M,54,Bronze,전라,2021-05-14,Low,587,1
8839,오지우,M,40,Bronze,부산,2024-07-23,Low,629,0
8840,최채원,M,66,Silver,인천,2020-10-17,Medium,747,0
8841,윤수아,M,24,Bronze,충청,2022-10-31,Low,511,0
8842,조하은,M,32,Gold,인천,2023-02-14,Medium,722,0
8843,권지유,F,61,Gold,광주,2023-01-18,Medium,656,0
8844,임채원,F,30,Bronze,전라,2021-05-06,Low,468,1
8845,한채원,F,59,Silver,제주,2021-02-22,High,661,0
8846,임진우,F,47,Silver,충청,2020-02-12,Medium,608,0
8847,황지아,M,30,Silver,부산,2024-01-14,Medium,616,0
8848,신예준,F,33,Bronze,광주,2020-04-04,Low,456,1
8849,오민준,F,51,Bronze,경상,2024-05-05,Medium,612,0
8850,김주원,F,52,Bronze,인천,2021-07-23,High,656,0
8851,최우진,F,46,Silver,서울,2022-08-28,Medium,635,0
8852,이시우,F,34,Bronze,경상,2020-10-13,Low,444,0
8853,박서연,F,54,Bronze,충청,2020-02-22,Low,478,0
8854,정수빈,F,28,Gold,대전,2023-01-03,Low,717,0
8855,조시우,M,60,Silver,대구,2020-05-10,Low,599,0
8856,박서연,M,56,Bronze,경기,2022-03-18,Low,542,0
8857,황하은,F,24,Silver,세종,2022-06-22,Low,550,0
8858,최채원,F,60,Silver,세종,2023-06-27,Medium,616,0
8859,정채원,F,61,VIP,부산,2022-01-03,High,778,0
8860,권하은,F,64,Gold,제주,2022-04-11,High,806,0
8861,조서연,M,22,Silver,광주,2024-11-30,Medium,579,0
8862,최은서,F,34,Bronze,인천,2024-07-31,Low,555,0
8863,이은서,F,66,Bronze,경상,2022-09-20,Low,489,1
8864,최은서,F,24,Gold,대전,2021-03-27,Low,724,0
8865,임수아,F,65,Bronze,경상,2022-08-14,Low,498,0
8866,윤수빈,M,61,Gold,세종,2024-07-01,Medium,717,0
8867,조진우,M,37,Bronze,서울,2021-11-06,Low,510,0
8868,정지우,F,37,Gold,전라,2023-08-24,Medium,773,0
8869,신선우,F,31,Bronze,경기,2024-04-09,Low,497,0
8870,황예준,F,55,Bronze,세종,2024-03-08,Low,512,1
8871,최채원,F,54,Silver,부산,2024-09-23,Medium,699,0
8872,김선우,F,64,Bronze,서울,2020-05-01,Low,506,0
8873,황선우,M,55,Gold,대전,2020-04-02,High,771,0
8874,이하은,M,30,Gold,경기,2021-04-03,Medium,736,0
8875,김진우,M,29,Bronze,충청,2021-01-22,Low,507,0
8876,윤서윤,F,35,Gold,충청,2021-02-04,Low,621,0
8877,황서연,M,29,Bronze,인천,2023-01-16,Low,521,1
8878,조지우,M,37,Gold,대구,2024-02-29,Medium,753,0
8879,조시우,M,36,Silver,대전,2023-06-01,High,731,1
8880,오서윤,F,45,Silver,충청,2023-04-05,High,696,0
8881,정도윤,M,63,Bronze,인천,2020-02-03,Low,568,0
8882,오은서,M,49,Silver,전라,2023-06-20,Medium,628,0
8883,황도윤,M,56,Silver,경상,2022-09-30,Medium,644,1
8884,박예준,F,68,Bronze,강원,2021-12-05,Medium,571,1
8885,한민준,F,41,Bronze,부산,2020-08-28,Medium,592,0
8886,황서윤,F,58,VIP,전라,2021-10-09,Low,749,0
8887,정도윤,F,35,Silver,강원,2024-02-28,Medium,721,0
8888,조예준,M,46,Gold,광주,2021-01-08,High,836,0
8889,신수빈,M,58,Bronze,부산,2023-11-03,Low,566,0
8890,강지우,M,36,Silver,인천,2021-07-27,High,705,0
8891,강서윤,F,63,Silver,강원,2023-08-20,Low,575,0
8892,조하은,M,27,Bronze,강원,2024-04-26,Low,505,1
8893,한은서,F,38,Bronze,서울,2024-07-20,Low,545,0
8894,황채원,F,55,Bronze,제주,2022-05-07,Low,554,1
8895,윤민준,F,51,VIP,인천,2022-09-16,High,914,0
8896,권서윤,M,23,VIP,서울,2021-03-22,High,807,0
8897,이서연,M,23,Silver,인천,2024-08-03,Medium,643,0
8898,최수빈,F,52,Gold,경기,2024-12-29,High,844,0
8899,임서윤,F,43,Silver,서울,2024-06-23,High,729,0
8900,권지우,F,63,Bronze,광주,2021-03-30,Low,472,1
8901,윤진우,M,40,Bronze,인천,2020-12-24,Low,534,0
8902,최지우,M,50,Gold,광주,2022-12-21,Low,662,0
8903,정은서,F,33,Gold,인천,2021-08-19,Low,639,0
8904,임시우,F,29,Gold,서울,2024-09-11,Medium,718,1
8905,오지아,M,26,Bronze,경기,2022-06-07,Low,458,0
8906,윤서연,F,66,Gold,인천,2021-07-13,High,690,0
8907,황은서,M,42,VIP,경상,2024-07-21,High,852,0
8908,강다은,F,24,Silver,강원,2024-04-02,Low,574,0
8909,신수아,F,31,Bronze,전라,2022-11-18,Medium,597,0
8910,최진우,M,40,Gold,충청,2023-08-30,Medium,751,0
8911,이지유,F,51,Gold,경상,2022-09-16,High,760,0
8912,이채원,M,66,Silver,대전,2020-08-23,Low,621,0
8913,조지우,F,34,Bronze,전라,2020-08-30,Low,405,0
8914,오진우,F,56,Gold,충청,2022-01-08,Low,674,0
8915,황민준,F,66,Silver,제주,2023-07-18,Medium,603,0
8916,김민준,F,69,Bronze,경상,2024-11-20,Low,464,1
8917,권채원,M,22,Silver,제주,2024-05-07,Medium,637,1
8918,윤다은,F,63,Bronze,강원,2022-04-27,Low,478,1
8919,최우진,F,69,Gold,제주,2024-06-19,Medium,728,0
8920,박지유,M,42,Bronze,광주,2024-12-10,Low,553,0
8921,오하은,F,34,Bronze,광주,2024-07-02,Medium,596,1
8922,권지우,M,39,Bronze,광주,2023-09-17,Low,531,0
8923,윤시우,M,69,Bronze,경기,2023-05-27,Low,531,1
8924,황진우,F,69,Bronze,부산,2020-08-02,Medium,515,0
8925,조지유,F,31,Silver,강원,2023-09-09,Medium,582,0
8926,황시우,F,64,Gold,대전,2020-01-02,Medium,756,0
8927,윤지아,F,30,Silver,전라,2024-09-18,Medium,658,0
8928,신도윤,M,53,Silver,경기,2020-07-08,High,706,0
8929,신수빈,M,32,VIP,전라,2020-08-25,High,815,0
8930,장주원,M,35,Bronze,경기,2021-02-25,Low,536,1
8931,신진우,F,60,Gold,경상,2022-07-22,High,798,0
8932,조민준,F,33,Gold,경상,2024-03-12,Medium,725,0
8933,이지유,F,65,Bronze,광주,2022-05-27,Low,477,0
8934,강도윤,M,41,Gold,대구,2021-01-04,Medium,695,0
8935,김은서,M,26,Silver,전라,2020-08-01,Medium,686,0
8936,정시우,M,68,Gold,인천,2021-03-28,High,691,0
8937,최민준,M,39,Bronze,제주,2023-08-22,Medium,643,1
8938,강민준,F,52,Silver,경상,2022-11-15,Medium,657,0
8939,신수아,M,25,Silver,대전,2021-02-09,Medium,605,0
8940,권시우,F,24,Bronze,인천,2020-08-18,Low,501,0
8941,윤서연,F,29,Bronze,전라,2020-08-15,Low,543,0
8942,조민준,M,29,VIP,제주,2024-01-15,Medium,774,0
8943,김서윤,M,41,Silver,광주,2023-05-31,Medium,682,0
8944,장하은,M,29,Gold,광주,2023-04-24,Medium,734,1
8945,이서윤,F,63,Silver,인천,2023-12-10,Low,530,0
8946,윤수아,M,64,Gold,경기,2022-07-13,High,797,0
8947,박서연,F,41,Bronze,서울,2023-06-25,Medium,600,0
8948,신수빈,F,56,Gold,강원,2020-04-23,High,798,0
8949,조지유,F,63,Silver,서울,2024-01-29,High,682,0
8950,윤도윤,F,46,Bronze,세종,2022-02-26,Low,526,1
8951,박수빈,M,34,Gold,대구,2024-09-27,Low,650,0
8952,이지아,M,51,Gold,제주,2020-01-24,High,793,0
8953,최은서,F,38,Bronze,대구,2023-03-11,Low,540,0
8954,이지호,M,53,Silver,광주,2024-09-25,Low,470,0
8955,임예준,M,35,Bronze,전라,2022-04-04,Low,501,0
8956,윤다은,M,50,Silver,전라,2023-05-16,High,733,0
8957,임민준,F,62,Silver,경기,2020-01-31,Medium,635,0
8958,김주원,F,58,Bronze,강원,2024-09-08,Low,550,1
8959,임다은,F,52,Gold,인천,2022-08-17,Medium,679,0
8960,황지호,M,29,Silver,충청,2023-03-03,Medium,634,0
8961,임서연,F,30,Bronze,대구,2021-09-11,Medium,511,0
8962,김채원,F,51,Bronze,경기,2024-06-08,Medium,657,0
8963,오우진,M,62,Bronze,강원,2020-02-10,Low,520,1
8964,조서연,F,56,Silver,대구,2024-01-05,Low,511,0
8965,박하은,F,31,Silver,경상,2023-11-19,Low,537,0
8966,임수빈,M,38,Silver,제주,2022-03-18,Medium,655,0
8967,조서윤,F,55,Bronze,대구,2024-04-08,Low,529,0
8968,이다은,F,58,Bronze,전라,2023-04-18,Low,504,0
8969,김지유,M,22,Silver,제주,2021-03-31,Low,621,0
8970,권서연,F,35,Bronze,제주,2023-08-14,Low,578,0
8971,김다은,M,22,Bronze,대구,2020-05-06,Low,481,0
8972,강하은,M,69,Silver,충청,2021-02-13,Medium,661,0
8973,장채원,M,62,Silver,전라,2021-10-23,Medium,681,0
8974,권예준,F,66,Bronze,부산,2023-04-09,High,544,0
8975,김서연,M,52,Bronze,세종,2021-04-24,Low,540,0
8976,한지유,M,37,Bronze,경기,2023-06-10,Low,486,1
8977,황선우,F,22,Silver,경기,2022-07-20,Low,516,0
8978,김다은,F,65,Silver,전라,2022-05-24,Medium,612,0
8979,윤다은,M,69,Bronze,경기,2024-07-17,Low,506,0
8980,임주원,F,24,Silver,경기,2021-05-26,Medium,675,0
8981,윤서연,F,57,Bronze,대전,2022-02-09,Low,567,0
8982,윤진우,F,62,Silver,강원,2023-04-04,High,735,0
8983,장지호,M,62,Gold,광주,2020-09-20,Medium,661,0
8984,김민준,F,67,Silver,부산,2020-02-26,Medium,672,0
8985,정수아,M,64,Bronze,경상,2022-04-19,Medium,519,0
8986,황은서,F,21,Gold,전라,2024-12-14,Medium,660,0
8987,김지우,M,47,Silver,강원,2023-07-31,Medium,674,1
8988,최수빈,F,52,Bronze,세종,2020-09-22,Low,556,0
8989,강하은,F,62,Gold,충청,2022-12-19,Medium,691,0
8990,김수빈,M,69,Bronze,인천,2023-12-25,Medium,552,0
8991,윤채원,M,28,Silver,서울,2021-09-24,Medium,615,0
8992,오서연,F,29,Silver,충청,2023-03-11,Medium,683,0
8993,임은서,F,60,Gold,제주,2020-09-03,Medium,674,0
8994,조채원,M,69,Bronze,제주,2024-07-21,Low,447,0
8995,오예준,F,36,Gold,전라,2022-04-30,High,796,0
8996,권서윤,F,68,Bronze,세종,2020-02-20,Medium,539,0
8997,최지유,F,33,Silver,세종,2022-03-07,High,640,0
8998,윤은서,M,46,Bronze,제주,2023-06-03,Medium,559,0
8999,박서연,F,44,Bronze,부산,2021-08-05,Low,516,0
9000,신채원,M,60,Bronze,대구,2023-10-24,Medium,573,0
